price,created_at,delivery_status
118.88,1631208828689,3
134.68,1619884490105,3
119.89,1629125699988,3
31.87,1630650829230,1
17.41,1621831223257,3
41.4,1631257161049,1
95.68,1624170248037,1
137.69,1622269396687,3
201.06,1631305866301,2
232.78,1625187919598,3
240.54,1631217397043,1
111.37,1620939987394,3
15.43,1620547711272,1
10.33,1619854297486,1
181.68,1627984510447,3
77.76,1630556377151,3
215.43,1623472586743,3
34.68,1620700441987,2
152.39,1620652285807,3
74.73,1631344644662,2
56.46,1631863704296,2
223.2,1633620198873,2
8.8,1630736821370,3
190.12,1631944267717,3
133.29,1633885872148,2
5.11,1629409506023,1
194.97,1624194646170,2
34.35,1627567363232,1
106.63,1622917981160,3
98.46,1628679276306,3
103.91,1620192217280,1
76.95,1627977330342,3
11.84,1621334709748,3
62.81,1633911968182,2
25.97,1621109543099,3
124.11,1628139683537,1
134.6,1620567683732,3
142.74,1626805634157,1
54.15,1622938373236,2
162.41,1621090685023,2
133.65,1624932745983,3
104.41,1629779119188,1
55.97,1620829933747,3
40.85,1623212758725,2
41.94,1631938740880,2
108.8,1631986714892,3
28.42,1620128613381,1
183.88,1631188960666,2
98.29,1621795310849,2
122.96,1627590085004,3
48.52,1628033353983,3
51.91,1632140447321,2
95.73,1623820264601,3
268.09,1630066914109,1
87.13,1632478155883,1
169.24,1630173992615,1
23.81,1625638012382,2
116.44,1630192836094,3
30.07,1633180433102,1
228.51,1626020342077,2
60.02,1620570771034,2
54.76,1626939045794,1
5.72,1632923566608,1
32.31,1632068624388,3
99.15,1627524329689,2
42.14,1626820210794,3
5.62,1633062950813,3
83.36,1620213328723,3
14.4,1620310082626,3
8.81,1623013246702,3
113.7,1625988832764,3
200.13,1627383837102,2
68.63,1630025126542,2
156.36,1627238293872,2
209.78,1631792322575,2
50.01,1633299425307,2
59.73,1624033500538,3
28.62,1620062709365,3
38.08,1620243984132,2
96.71,1630204428544,2
1.29,1631299271901,1
115.59,1626018711958,1
41.45,1622006728965,2
25.99,1622720945593,3
0.06,1633351594701,2
82.68,1632521926286,3
13.95,1620691640852,2
174.18,1630294702067,1
77.24,1633653064760,3
187.55,1628883441657,1
104.75,1633194860038,2
151.06,1631377471079,3
163.16,1625139011775,2
171.04,1627443966381,3
18.3,1631410099369,2
103.0,1630773870038,1
4.17,1626671296374,3
93.18,1622508806570,3
54.17,1620739784852,3
102.75,1623519066720,3
59.15,1632142595972,2
65.42,1631478508938,1
74.17,1625243262490,2
19.48,1627110407461,2
100.26,1629886202010,2
12.89,1620495466863,1
161.08,1632281255049,3
10.72,1632406782310,2
4.02,1628111313227,2
7.18,1630232817592,3
68.25,1622980111523,1
128.93,1633312085949,2
150.1,1620930584916,2
154.5,1625680093795,2
84.5,1630040323900,1
68.13,1625900791962,1
84.6,1622910664880,1
70.05,1631371866460,2
164.69,1633008789541,2
77.62,1620460949530,2
189.94,1629370520913,2
83.42,1625660338218,3
108.34,1632050164819,2
141.52,1625559196219,3
34.3,1621981007630,3
34.25,1628141235144,3
67.85,1628806034110,2
76.31,1620038805207,1
0.42,1629964836623,1
146.74,1629487601046,2
106.23,1627101603239,1
2.07,1625786447500,3
110.37,1630907490965,2
82.47,1631924470247,1
93.47,1631669480131,1
89.94,1622248987902,1
64.06,1628970816968,2
10.22,1633607051060,2
98.04,1620910521816,3
6.53,1622141203684,3
121.21,1624831343874,3
68.38,1624624121466,1
27.69,1632599848651,3
45.26,1623562884893,2
44.8,1622713017394,2
15.14,1620172116006,1
84.5,1623563828248,3
173.2,1630900045880,3
24.56,1629201563185,2
25.71,1622477227223,3
66.46,1633603023244,1
103.1,1620598025612,2
53.73,1628547486770,3
24.93,1627254123371,3
4.45,1630180854264,3
138.93,1629222213069,2
96.93,1622212083548,1
12.39,1631800884804,3
91.52,1631293356867,2
69.96,1631498282121,1
7.27,1632354983318,2
57.79,1626407520756,1
61.94,1633858848273,2
179.33,1624030569183,1
85.64,1622031425118,3
211.04,1628424452147,1
71.16,1629795243386,2
46.35,1623507327265,1
96.68,1629846384652,3
5.04,1625344442850,2
77.02,1630356783309,2
127.1,1620279980258,1
79.3,1625111281261,2
63.97,1629341661601,3
108.36,1622431781921,3
32.52,1622224711087,1
119.93,1626223141592,3
91.0,1623610563823,1
102.13,1626506635671,3
119.59,1623695712598,1
53.15,1624199626704,1
229.09,1630926476987,2
64.1,1625053769368,1
31.46,1622647673283,1
137.04,1629464017358,2
44.43,1632157745962,3
98.34,1626577566183,2
38.04,1627736318186,1
38.42,1632104975544,3
81.31,1623534028255,1
106.71,1631857465835,3
137.02,1629087519758,2
122.42,1622448326437,2
56.47,1632636656043,1
135.28,1630931378863,3
60.09,1630637508689,1
41.97,1632105944235,2
6.23,1632192861461,3
75.1,1626183367915,2
41.3,1621242094102,3
2.65,1620661770758,1
100.81,1620311309875,3
96.47,1625938374019,3
128.82,1627560451597,3
55.73,1629078632875,3
88.09,1628415801778,2
40.16,1620403139251,1
25.31,1620885680687,2
80.46,1631031758793,2
59.42,1630112013605,3
150.78,1629450476246,2
115.77,1621053393583,2
119.5,1621189467109,3
109.36,1624148729415,3
18.18,1629456784208,2
20.42,1620354465042,2
58.51,1625018663630,3
71.94,1627954323540,1
0.12,1629097745912,2
114.98,1627754184934,2
29.5,1625530217501,3
72.65,1629798228223,1
33.16,1630450406809,2
85.7,1620279592033,3
102.33,1633171816234,1
90.03,1632660889203,3
54.56,1625494416584,3
21.84,1622303353337,1
49.7,1625542648969,2
163.64,1631579286923,2
58.15,1629845315528,3
100.76,1621715624420,2
116.3,1630377521053,1
3.2,1627724653840,3
130.58,1624373702301,3
11.8,1620640889955,2
56.78,1623564425927,1
139.41,1629960933371,1
30.99,1621170230066,1
56.28,1629455764340,2
189.4,1620748149561,1
74.81,1624760040215,3
3.25,1621810993303,1
31.22,1628265330230,3
73.18,1625931556659,2
66.14,1627610020390,1
125.38,1623207175439,3
92.0,1621216155634,3
22.66,1627475086310,3
19.4,1621325929275,3
244.77,1622464252452,1
234.66,1630640565399,1
1.15,1627012469389,1
170.26,1628261882261,2
42.18,1625823007082,1
24.99,1630002216748,1
52.42,1632314847902,1
102.51,1623331235589,1
150.92,1627074389296,1
114.15,1629473924870,2
28.6,1630977196986,2
73.02,1628215608943,3
20.48,1633194072611,3
9.86,1630391468590,3
51.03,1632644091943,2
142.92,1627387984512,1
111.01,1624891147321,3
270.58,1625168914659,2
74.97,1625778112670,2
170.61,1621804859036,3
251.64,1620455751535,2
149.75,1627181133902,3
117.5,1625443602060,3
3.44,1629175615029,2
204.84,1629851605305,1
93.21,1633607017093,2
226.9,1626810858138,1
90.02,1626801130407,3
129.06,1622129098170,2
8.46,1626759964691,2
2.55,1633857478409,2
100.91,1627014661967,2
46.52,1627118898086,2
9.02,1620405156275,1
80.21,1631417591714,2
17.32,1633128637718,2
8.33,1628483616825,1
54.46,1631944012831,2
28.37,1621020108582,2
64.7,1623838789543,2
106.66,1630019707606,3
19.37,1631608024138,1
80.79,1620148802396,2
97.29,1626239295770,2
147.35,1622136213259,3
264.42,1630754711272,3
60.11,1630989811935,3
49.36,1632487540918,3
97.79,1623316694053,3
96.74,1627318017479,1
48.19,1630360684325,2
1.9,1631756906082,2
287.07,1623578826501,1
115.54,1621960398447,2
121.16,1620823347220,1
3.59,1629557574635,2
45.89,1619962112268,3
55.36,1620741079465,3
111.48,1627902781158,3
49.74,1627389837313,2
66.92,1631145689775,2
212.51,1625412351947,1
56.68,1623729694645,3
31.16,1623320487598,3
18.98,1633049015984,2
77.25,1626829735570,2
81.83,1629112288486,2
85.21,1631578454602,2
166.13,1629997003109,1
12.08,1625128083999,3
43.78,1629899892325,2
34.7,1632862606005,3
102.77,1623478798408,1
0.38,1631148372719,1
12.76,1631700431490,2
105.1,1632552867433,2
2.06,1624737589046,2
23.61,1633411241131,1
224.36,1627131523934,1
37.25,1632867354114,2
70.59,1629959726102,3
30.03,1630739935862,3
73.47,1630524310316,1
110.6,1624803078906,3
30.12,1629239409511,2
142.45,1632394058515,1
39.77,1626678697412,3
116.12,1629355311568,1
1.39,1631960551467,2
37.9,1623044909448,3
136.45,1622755294223,3
190.31,1632537100195,3
62.6,1629832219000,1
147.13,1629397862190,2
107.88,1623308647179,1
122.48,1630794134856,1
230.78,1624870583806,3
94.99,1629790495744,2
31.53,1620201768771,2
21.52,1627388024519,3
24.99,1622718161537,1
0.17,1625616396346,2
151.5,1625352995201,1
117.29,1629103802896,3
24.95,1625919503300,2
64.84,1623882885746,1
109.36,1630459284674,2
50.09,1630878026554,3
101.23,1633084218748,2
29.06,1624347479041,1
68.19,1621522971225,1
213.9,1620106169157,2
113.24,1629059631369,2
87.64,1624704423512,3
84.2,1629599949127,2
118.61,1632038241239,3
13.01,1631929233472,1
5.04,1633200480439,3
113.12,1622646089506,2
17.13,1632707312720,3
0.25,1626674060964,3
67.45,1620740638062,2
71.89,1633150101070,3
88.37,1630381668233,2
97.82,1620840285179,1
123.16,1629670190882,1
22.85,1630041320201,2
176.48,1633348021396,3
4.61,1624404177734,3
71.97,1628414769696,3
9.14,1619966201015,3
2.54,1626079740849,3
162.9,1623317842792,1
39.18,1620841605401,2
189.87,1621861663467,2
99.42,1624749959256,3
55.44,1620538726651,2
0.33,1630508968215,1
71.41,1620944725407,1
146.01,1631614930621,1
149.85,1623296990781,1
123.91,1631204927114,2
185.51,1627635602145,3
47.56,1620340653682,3
0.52,1631145360553,2
75.61,1633735782745,3
73.25,1630361478712,1
141.75,1620088407882,1
161.24,1630561959719,1
135.96,1628987241128,3
186.89,1626735429697,1
148.69,1631984383200,1
42.93,1623296829419,2
6.45,1620827395483,2
99.61,1622902656473,1
165.69,1624419439581,2
174.98,1628647624609,1
4.81,1625182292538,2
201.71,1626696292466,1
39.21,1632114750779,1
38.1,1631640099879,1
64.79,1621854647841,3
7.64,1625106429549,2
13.81,1623892328882,2
44.75,1633447368991,2
10.37,1625354229941,2
46.67,1624149575524,3
163.54,1621882214976,3
149.14,1622986672915,3
4.16,1619967947506,3
63.8,1633776712000,3
99.64,1624913926589,1
63.74,1623100248405,2
162.26,1623082254701,2
159.31,1629124687284,2
133.71,1620377700605,1
32.79,1631868050661,3
172.11,1623689439544,1
124.37,1625651476295,3
35.28,1630008406419,3
121.6,1622201761218,2
16.84,1623211584760,2
86.11,1628951906732,3
47.8,1627620597550,1
205.53,1625141284522,3
254.77,1626478531727,2
91.72,1629581519530,2
25.53,1621833110443,3
81.19,1620688392608,3
5.4,1632303612044,2
53.94,1626852241780,3
167.56,1629208146314,1
75.2,1632308225898,1
56.02,1624530909528,3
152.3,1623276213711,1
121.87,1621218595999,2
166.03,1632105671615,1
60.17,1623948319251,2
127.53,1621416942350,3
58.12,1627249755113,1
52.19,1630293186312,1
16.71,1628792601695,3
28.52,1622514160050,1
81.98,1626781100308,3
7.87,1631319662299,3
2.71,1628420325574,1
120.49,1623504812362,3
70.5,1622830607105,3
3.91,1624094489891,1
135.56,1627320121372,2
35.85,1626654615068,1
100.1,1630228568015,3
68.98,1629428352158,1
67.22,1626607803582,3
81.96,1622082115433,2
70.87,1632718737966,2
36.47,1633424801999,3
34.05,1621068831816,1
32.99,1622949418495,1
21.94,1630987897958,3
129.91,1623896691313,1
31.41,1633857937106,3
5.08,1622440289274,3
109.06,1625196878040,3
147.49,1623840265901,2
33.87,1631558464169,1
62.63,1620564042826,1
190.65,1628823274110,2
96.37,1629668016842,3
38.73,1621315687330,2
9.73,1622126940594,3
130.36,1624237471884,3
75.44,1623394072467,1
65.34,1622262173593,3
38.58,1630222080145,2
137.57,1623389266004,1
128.85,1629435236679,1
104.53,1625315470249,3
45.2,1624282886831,2
64.13,1620594711130,2
122.03,1628244869669,1
246.64,1623724145577,3
41.89,1629245473806,3
9.87,1626246284064,3
0.48,1628959622554,1
5.66,1633411933496,1
64.21,1625260782533,3
16.89,1622628731023,3
122.87,1629780338529,1
132.81,1630575764613,2
19.86,1625951049061,1
71.7,1626253557979,1
18.02,1633122899405,1
122.27,1629310224251,1
80.66,1624253310506,2
16.03,1621182389850,1
139.44,1623508155215,2
50.26,1630747574612,2
24.37,1627625366429,1
52.98,1631216729108,1
61.85,1630089732993,2
117.12,1624137482795,1
50.16,1630458899949,3
114.4,1632392093912,1
217.96,1625310822438,1
81.56,1627188190165,1
65.45,1627447505741,2
82.78,1628268833960,1
170.13,1626097493618,2
10.57,1628929022458,2
59.78,1624854343992,2
195.22,1628769222878,3
24.1,1620428713937,1
81.29,1620396844612,3
90.01,1630610973051,1
110.31,1628385184341,3
108.93,1632887877519,3
109.0,1633486090778,2
197.74,1623887120386,1
78.16,1622531011585,1
121.58,1631795338433,1
21.32,1620486183347,3
142.12,1623368978957,2
100.67,1628598973311,1
44.18,1621364117197,3
129.3,1629241465704,1
92.29,1620766213544,2
121.7,1633274763407,1
131.11,1633808510332,2
55.34,1623944573472,2
148.96,1628566221846,3
40.87,1626005898847,2
71.44,1622566829187,3
150.12,1629790416422,3
61.25,1626852553069,1
67.58,1625908867674,1
6.81,1621298227269,3
203.84,1629133634891,1
8.44,1625806298153,3
43.9,1626971808544,3
11.47,1632798772623,3
83.23,1626173514205,2
208.01,1628712955021,2
60.7,1628612935716,1
179.04,1625878758932,3
35.35,1628005791583,2
118.09,1628252123559,2
263.35,1626777227381,3
19.66,1626108784359,2
28.47,1622220128065,3
56.89,1622128959114,2
150.02,1623280501485,1
24.92,1629234567005,2
160.67,1633085320178,2
4.54,1627106351991,3
162.71,1626463671700,1
18.43,1620221785690,3
4.58,1621082782674,2
18.67,1622512403474,3
105.26,1627330696946,1
122.04,1629445310787,1
134.59,1629117375021,1
128.55,1633339776470,3
109.85,1632844084546,1
142.8,1631084625225,2
54.98,1632828507456,3
72.04,1627332943084,1
86.41,1631976467685,2
54.29,1622983926043,3
217.74,1633252126879,1
38.17,1629048739163,1
51.27,1631980445276,3
142.67,1631260783426,1
142.01,1623861491299,3
47.07,1623869075889,3
214.48,1632141890489,3
114.28,1621694832951,1
68.26,1620241912080,3
138.31,1623020234886,1
131.88,1628626171101,3
126.86,1622430567805,2
186.42,1622572555319,2
100.02,1625544784218,1
103.05,1628096345703,1
73.62,1624207654329,1
76.88,1620050074170,3
128.16,1624807550000,3
56.71,1622936310493,3
44.64,1625387443634,3
51.09,1622318286790,3
119.31,1627699685908,2
201.01,1622452641748,3
105.76,1626399766646,1
42.62,1627665104246,1
179.95,1626826859173,3
134.74,1624460153511,3
126.14,1626185490118,1
63.48,1627626036721,1
222.68,1625590573292,1
5.25,1626931562652,3
167.47,1625775944792,2
124.85,1630199702371,1
76.4,1628546799009,3
117.5,1631267459058,3
61.79,1627006507589,1
45.08,1621287221528,2
69.83,1620059323131,2
106.88,1623920730301,2
49.38,1623720838605,1
5.1,1621515888907,3
0.04,1630062377610,3
130.18,1624079777074,1
82.99,1629683887080,2
182.06,1626735653722,3
241.26,1630565509667,2
156.0,1631500783608,3
95.35,1624387538682,3
9.96,1624519496807,3
48.06,1621805241326,1
250.71,1621148234593,1
68.98,1626871131534,2
268.87,1630303729870,1
85.38,1621144404569,2
120.05,1632817504963,1
140.52,1629447836646,2
70.79,1631068509206,3
79.53,1626333457947,1
153.37,1620092965857,1
41.63,1628395406458,1
156.91,1627546083596,2
45.7,1625381097862,2
39.82,1624870513122,3
67.49,1626988673122,3
93.13,1633677274795,3
99.12,1625398298479,3
170.79,1620188670485,3
13.99,1633122193699,3
44.83,1620409309579,3
84.29,1627458522786,2
91.46,1621696721020,3
61.32,1620771785974,3
34.19,1630266958665,3
63.96,1629740622318,3
47.46,1631729767545,2
28.09,1620488909077,1
129.88,1620671702441,1
113.39,1633736009612,2
19.14,1631471674996,2
32.14,1622785323995,1
94.3,1630826684708,1
116.91,1631129078897,3
96.56,1629419016578,1
155.75,1621906752857,2
126.4,1625088382148,3
8.18,1628504184594,3
109.34,1622509648126,1
238.37,1633377762334,2
43.94,1630996609859,1
64.9,1630901568497,2
111.21,1624814766184,3
133.63,1628040433239,3
158.83,1623231591996,1
47.47,1630349686290,1
16.31,1622429645409,1
181.37,1627397643248,1
152.11,1620972739245,3
45.5,1632474469982,1
73.78,1633402596357,1
113.33,1628288104258,1
105.86,1625386022967,2
13.37,1627814179124,1
78.93,1628414822808,2
30.26,1623027787522,1
5.1,1627087235952,3
34.6,1621247001947,2
80.55,1632917892658,1
11.01,1624877624082,2
9.57,1624548360319,2
144.91,1626659465239,2
117.72,1625714213697,1
185.22,1631989112264,3
27.24,1631668723571,2
131.17,1622807063216,2
55.11,1623608009152,2
165.11,1629217472368,1
12.62,1620226522481,2
122.13,1625165213915,3
46.06,1632663752445,2
176.98,1626200974839,1
126.64,1631913265740,1
110.91,1623758009185,1
5.54,1629992490413,3
18.6,1621588770394,2
69.03,1622337950643,3
129.89,1626021626064,2
1.13,1621352434727,2
163.23,1631246404546,2
89.63,1623563330526,3
168.48,1630801306655,1
73.71,1631703911179,1
39.61,1623018192429,3
8.9,1621809479361,2
77.82,1631691881260,2
85.66,1623717042064,3
44.7,1625813488837,1
59.87,1629697400766,1
4.29,1632776018076,2
14.38,1629284057553,1
28.63,1620216819657,2
63.31,1632464347842,1
246.09,1620045550422,2
36.97,1626430691721,1
94.17,1627186922422,3
73.46,1624136678599,3
93.95,1620184227246,2
155.22,1624718542141,3
77.98,1629915155333,3
33.57,1625787129457,3
152.73,1627679862646,1
18.41,1627994697811,2
55.57,1622673478541,3
94.09,1628098509790,2
125.68,1628025275317,2
35.69,1629309952687,3
98.69,1628047049233,2
73.51,1624611146886,1
205.08,1625506460214,3
238.19,1624179790232,3
130.51,1624164742802,1
144.79,1632610354000,2
31.34,1622953427304,3
1.04,1620142914101,1
56.18,1627645695194,1
33.42,1624218962139,3
34.58,1632486581454,1
51.72,1623398434634,3
50.54,1631456893162,3
1.24,1621456715721,3
20.02,1620766876384,2
53.36,1624994918761,2
54.77,1619953182768,3
48.82,1630425791973,2
92.48,1621574641495,1
103.76,1631839483397,2
146.65,1632614009003,3
50.3,1624381676766,1
20.55,1624254462012,1
178.31,1628812685810,3
42.9,1630665257955,2
85.24,1628478971033,1
89.57,1625558443897,3
65.21,1627774846725,2
1.21,1623161821540,2
144.84,1621817248018,1
58.79,1620351030634,2
63.53,1620158017652,2
19.14,1622363773564,3
41.9,1620271569145,1
11.21,1627430043945,1
142.3,1621149109187,1
52.73,1632379939457,3
101.31,1632786026792,1
99.12,1630981460127,1
73.44,1630022598525,1
124.1,1629806625271,2
123.14,1629853172727,1
57.67,1620777164204,2
